CompanyId,FactoryId,AreaId,ProductName,ProductCode,ProductModel,JobId,JobTableName,StepNo,StepType,Result,NgStepCount,StartTime,EndTime,WorkTime,StandardTime,UserCode,UserName,Information,ProductVersion,BomSetName,BomSetCode,BomSetVersion,CustomInformation,ScrewSpecData,CommentData,TorqueData,RotationTimeData,RotationAngleData,TraceData,PartsData
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0001,青岛四方智能作业台,62,2,2,0,2019-06-20 17:51:20.000,2019-06-20 17:51:29.000,9,30,Admin,Administrator,,4,青岛四方监控屏,211210000439300,7,,,,,,,,62:1:M000002058369:1:接口打胶:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0001,青岛四方智能作业台,62,2,2,0,2019-06-20 20:07:10.000,2019-06-20 20:07:17.000,7,30,Admin,Administrator,,p,青岛四方监控屏,211210000439300,18,,,,,,,,62:1:M000002058369:1:接口打胶:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0001,青岛四方智能作业台,65,3,3,0,2019-06-20 20:21:49.000,2019-06-20 20:21:58.000,9,15,Admin,Administrator,,XX,青岛四方监控屏,211210000439300,23,,,65:装配安装板:1:无评论,,,,,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,1,2,2,1,2019-06-21 09:58:32.000,2019-06-21 10:21:02.000,1034,10,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,1:扫码工单号记录信息:1:无评论;1:扫码工单号记录信息:2:无评论,,,,,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,1,2,2,1,2019-06-21 10:21:13.000,2019-06-21 10:21:19.000,6,10,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,1:扫码工单号记录信息:1:无评论,,,,,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,1,2,2,2,2019-06-21 10:21:13.000,2019-06-21 10:21:26.000,8,10,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,1:扫码工单号记录信息:1:无评论,,,,,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,1,2,2,2,2019-06-21 10:21:13.000,2019-06-21 10:34:35.000,15,10,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,1:扫码工单号记录信息:1:无评论,,,,1:21121000027931000277:::扫码工单号记录信息,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,3,3,3,0,2019-06-21 10:34:51.000,2019-06-21 10:37:40.000,169,128,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,3:1:460069020050013:1:贴双面胶1-4:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,4,2,2,0,2019-06-21 10:37:40.000,2019-06-21 10:38:08.000,28,20,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,4:1:500000310410002:1:取触摸屏去包装:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,5,3,3,0,2019-06-21 10:38:08.000,2019-06-21 10:39:19.000,71,77,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,6,0,0,0,2019-06-21 10:39:19.000,2019-06-21 10:40:57.000,98,126,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,7,3,3,0,2019-06-21 10:40:57.000,2019-06-21 10:45:12.000,255,123,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,7:1:500000315440005:1:液晶屏贴植绒布1-4（2层），裁切:;7:2:460069010000005:4:液晶屏贴植绒布1-4（2层），裁切:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,8,2,2,0,2019-06-21 10:45:12.000,2019-06-21 10:45:58.000,46,79,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,8:1:500000222120029:1:接LVDS线、液晶屏驱动线:;8:2:500000222120033:1:接LVDS线、液晶屏驱动线:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,9,2,2,0,2019-06-21 10:45:58.000,2019-06-21 10:46:24.000,26,20,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,9:1:M000002058369:1:打胶固定:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,10,3,3,0,2019-06-21 10:46:24.000,2019-06-21 10:46:25.000,1,0,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,11,2,2,0,2019-06-21 10:46:25.000,2019-06-21 10:49:19.000,174,123,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,11:1:331180000443400:1:取安装板安装护边:;11:2:460062000000003:2:取安装板安装护边:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,12,2,2,0,2019-06-21 10:49:19.000,2019-06-21 10:50:12.000,53,600,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,12:1:500000222120047:1:安装板穿线:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,13,3,3,0,2019-06-21 10:50:12.000,2019-06-21 10:52:06.000,114,50,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,13:1:310011020403000:4:固定至安装板:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,14,2,2,0,2019-06-21 10:52:06.000,2019-06-21 10:52:13.000,7,10,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,14:1:500000103620003:1:取驱动卡:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,19,3,3,0,2019-06-21 10:52:55.000,2019-06-21 10:53:56.000,61,20,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,19:1:310011030603002:4:安装AD板:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,32,2,2,0,2019-06-21 11:06:02.000,2019-06-21 11:06:31.000,29,310,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,34,2,2,0,2019-06-21 11:08:42.000,2019-06-21 11:09:59.000,77,70,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,34:1:500000222120031:1:摆放接口:;34:2:电源232线:1:摆放接口:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,35,3,3,0,2019-06-21 11:09:59.000,2019-06-21 11:11:37.000,98,130,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,35:1:331180000443600:1:DB9安装板锁付:;35:2:310014308003000:8:DB9安装板锁付:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,36,3,3,0,2019-06-21 11:11:37.000,2019-06-21 11:12:48.000,71,91,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,36:1:460022025100003:6:插接线缆，绑扎带:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,38,2,2,0,2019-06-21 11:13:49.000,2019-06-21 11:17:31.000,222,60,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,38:1:M000002058369:1:连接器打胶并放入UV照射区域:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,39,3,3,0,2019-06-21 11:17:31.000,2019-06-21 11:17:32.000,1,23,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,40,3,3,0,2019-06-21 11:17:32.000,2019-06-21 11:19:35.000,123,70,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,40:1:310014308003000:3:DB9安装板固定到显示屏后壳:;40:2:331180000443500:1:DB9安装板固定到显示屏后壳:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,41,3,3,0,2019-06-21 11:19:35.000,2019-06-21 11:21:13.000,98,42,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,41:1:310014308003000:7:液晶屏固定至显示器后壳:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,42,2,2,0,2019-06-21 11:21:13.000,2019-06-21 11:22:59.000,106,20,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,42:SCASAS:::取用电源模块并涂抹硅脂,42:1:331180000444100:1:取用电源模块并涂抹硅脂:;42:2:701050000477100:1:取用电源模块并涂抹硅脂:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,44,3,3,0,2019-06-21 11:24:06.000,2019-06-21 11:25:23.000,77,20,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,44:1:310011030603002:4:固定电源模块:;44:2:331180000443800:1:固定电源模块:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,45,2,2,0,2019-06-21 11:25:23.000,2019-06-21 11:26:39.000,76,46,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,45:1:500000256398010:1:CPU散热片涂抹硅脂:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,46,0,0,0,2019-06-21 11:26:39.000,2019-06-21 11:27:02.000,23,25,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,47,3,3,0,2019-06-21 11:27:02.000,2019-06-21 11:29:40.000,158,25,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,47:1:HOUKEXIAN:1:安装网线1，485线:;47:2:4400281000690001:1:安装网线1，485线:;47:3:310098406051000:1:安装网线1，485线:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,52,3,3,0,2019-06-21 11:33:16.000,2019-06-21 11:34:49.000,93,47,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,52:1:310011030603001:2:更换VGA螺柱，并接VGA线:;52:2:VGA2:1:更换VGA螺柱，并接VGA线:;52:3:310098406051101:2:更换VGA螺柱，并接VGA线:;52:4:310098406051000:2:更换VGA螺柱，并接VGA线:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,53,2,2,0,2019-06-21 11:34:49.000,2019-06-21 11:35:42.000,53,72,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,53:1:4400281000690002:1:插接USB线2和网线2:;53:2:701042000001100:1:插接USB线2和网线2:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,54,2,2,0,2019-06-21 11:35:42.000,2019-06-21 11:37:39.000,117,169,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,54:1:300093001000300:8:螺帽垫片摆放治具:;54:2:310051030021001:8:螺帽垫片摆放治具:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,55,2,2,1,2019-06-21 10:21:02.000,2019-06-21 10:21:06.000,4,277,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,55,2,2,0,2019-06-21 11:37:39.000,2019-06-21 11:40:10.000,151,277,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,55:1:331180000443700:1:放入接口并放入安装板:;55:2:电源232线2:1:放入接口并放入安装板:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,59,3,3,0,2019-06-21 11:42:32.000,2019-06-21 11:45:31.000,179,56,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,59:1:310031030041000:4:固定CPU:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,60,0,0,0,2019-06-21 11:45:31.000,2019-06-21 11:45:38.000,7,3,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,61,2,2,0,2019-06-21 11:45:38.000,2019-06-21 11:46:50.000,72,26,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,62,2,2,0,2019-06-21 11:46:50.000,2019-06-21 11:48:00.000,70,30,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,62:1:M000002058369:1:接口打胶:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,64,2,2,0,2019-06-21 11:48:01.000,2019-06-21 11:53:48.000,347,20,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,64:1:460022025100003:9:整理线束:
A,A,ASK-PC-0002,四方监控屏111,555,555,16-20190620144801-0002,青岛四方智能作业台,65,3,3,0,2019-06-21 11:53:48.000,2019-06-21 11:54:21.000,33,15,Admin,Administrator,,EE,青岛四方监控屏,211210000439300,9,,,,,,,,65:1:310014308003000:8:装配安装板:
A,A,ASK-PC-0002,5,555,555,17-20190611192212-0001,青岛四方智能作业台,1,2,2,0,2019-06-11 19:22:12.000,2019-06-11 19:24:11.000,119,19,Admin,Administrator,,,,,,,,,,,,,1:1:331180000443300:1:取面板撕PE膜:
A,A,ASK-PC-0002,5,555,555,17-20190611192212-0001,青岛四方智能作业台,2,0,0,0,2019-06-11 19:24:11.000,2019-06-11 19:25:12.000,61,10,Admin,Administrator,,,,,,,,,,,,,
A,A,ASK-PC-0002,5,555,555,17-20190611192212-0001,青岛四方智能作业台,3,3,3,0,2019-06-11 19:25:12.000,2019-06-11 19:25:18.000,6,128,Admin,Administrator,,,,,,,,,,,,,3:1:460069020050013:1:贴双面胶1-4:
A,A,ASK-PC-0002,5,555,555,17-20190611192212-0001,青岛四方智能作业台,4,3,3,0,2019-06-11 19:25:18.000,2019-06-11 19:25:21.000,3,213,Admin,Administrator,,,,,,,,,,,,,
A,A,ASK-PC-0002,5,555,555,17-20190611192212-0001,青岛四方智能作业台,5,2,2,0,2019-06-11 19:25:21.000,2019-06-11 19:25:26.000,5,20,Admin,Administrator,,,,,,,,,,,,,5:1:500000310410002 :1:取触摸屏去包装:
A,A,ASK-PC-0002,5,555,555,17-20190611192212-0001,青岛四方智能作业台,6,3,3,0,2019-06-11 19:25:26.000,2019-06-11 19:25:28.000,2,77,Admin,Administrator,,,,,,,,,,,,,
A,A,ASK-PC-0002,5,555,555,17-20190611192212-0001,青岛四方智能作业台,7,0,0,0,2019-06-11 19:25:28.000,2019-06-11 19:25:36.000,8,126,Admin,Administrator,,,,,,,,,,,,,
A,A,ASK-PC-0002,5,555,555,17-20190611192212-0001,青岛四方智能作业台,8,3,3,0,2019-06-11 19:25:36.000,2019-06-11 19:26:19.000,43,123,Admin,Administrator,,,,,,,,8:取安装板安装护边:1:无评论,,,,,
A,A,ASK-PC-0002,5,555,555,17-20190611192212-0001,青岛四方智能作业台,8,3,3,0,2019-06-11 19:25:36.000,2019-06-11 19:27:31.000,70,123,Admin,Administrator,,,,,,,,8:取安装板安装护边:1:无评论;8:取安装板安装护边:2:无评论,,,,,
A,A,ASK-PC-0002,5,555,555,17-20190611192212-0001,青岛四方智能作业台,9,3,3,0,2019-06-11 19:26:19.000,2019-06-11 19:27:04.000,45,600,Admin,Administrator,,,,,,,,9:液晶屏贴植绒布1-4（2层），裁切:1:无评论,,,,,
A,A,ASK-PC-0002,5,555,555,17-20190611192212-0001,青岛四方智能作业台,9,3,3,1,2019-06-11 19:26:19.000,2019-06-11 19:28:25.000,99,600,Admin,Administrator,,,,,,,,9:液晶屏贴植绒布1-4（2层），裁切:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,1,3,3,0,2019-06-05 15:47:52.000,2019-06-05 15:48:03.000,11,1,Admin,Administrator,,4,青岛四方监控屏,211210000439300,V11,,,1:1:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,1,3,3,0,2019-06-05 15:48:25.000,2019-06-05 15:48:35.000,10,1,Admin,Administrator,,4,青岛四方监控屏,211210000439300,V11,,,1:1:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,1,3,3,0,2019-06-05 15:49:43.000,2019-06-05 15:49:58.000,15,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,1:1:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,1,3,3,0,2019-06-05 15:51:28.000,2019-06-05 15:51:29.000,1,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,1:1:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,1,3,3,0,2019-06-05 15:52:54.000,2019-06-05 15:52:54.000,0,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,1:1:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,1,3,3,0,2019-06-05 15:53:36.000,2019-06-05 15:53:36.000,0,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,1:1:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,1,3,3,0,2019-06-05 15:54:31.000,2019-06-05 15:54:32.000,1,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,1:1:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,1,3,3,0,2019-06-05 15:55:13.000,2019-06-05 15:55:14.000,1,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,1:1:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,1,3,3,0,2019-06-05 15:56:11.000,2019-06-05 15:56:11.000,0,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,1:1:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,1,3,3,0,2019-06-05 15:56:34.000,2019-06-05 15:56:34.000,0,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,1:1:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,1,3,3,0,2019-06-05 15:56:47.000,2019-06-05 15:56:48.000,1,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,1:1:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,1,3,3,0,2019-06-06 09:44:10.000,2019-06-06 09:44:10.000,0,1,Admin,Administrator,,59,青岛四方监控屏,211210000439300,V11,,,1:1:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,2,6,6,0,2019-06-05 15:48:03.000,2019-06-05 15:48:04.000,1,1,Admin,Administrator,,4,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,2,6,6,0,2019-06-05 15:48:35.000,2019-06-05 15:48:36.000,1,1,Admin,Administrator,,4,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,2,6,6,0,2019-06-05 15:49:58.000,2019-06-05 15:50:00.000,2,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,2,6,6,0,2019-06-05 15:51:29.000,2019-06-05 15:51:30.000,1,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,2,6,6,0,2019-06-05 15:52:54.000,2019-06-05 15:52:56.000,2,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,2,6,6,0,2019-06-05 15:53:36.000,2019-06-05 15:53:38.000,2,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,2,6,6,0,2019-06-05 15:54:32.000,2019-06-05 15:54:33.000,1,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,2,6,6,0,2019-06-05 15:55:14.000,2019-06-05 15:55:15.000,1,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,2,6,6,0,2019-06-05 15:56:11.000,2019-06-05 15:56:13.000,2,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,2,6,6,0,2019-06-05 15:56:34.000,2019-06-05 15:56:36.000,2,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,2,6,6,0,2019-06-05 15:56:48.000,2019-06-05 15:56:49.000,1,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,2,6,6,0,2019-06-06 09:44:10.000,2019-06-06 09:44:12.000,2,1,Admin,Administrator,,59,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,3,3,3,1,2019-06-05 15:48:04.000,2019-06-05 15:48:16.000,12,1,Admin,Administrator,,4,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,3,3,3,0,2019-06-05 15:48:36.000,2019-06-05 15:49:16.000,40,1,Admin,Administrator,,4,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,3,3,3,0,2019-06-05 15:50:00.000,2019-06-05 15:50:37.000,37,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,3,3,3,0,2019-06-05 15:51:09.000,2019-06-05 15:51:09.000,0,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,3:3:1:无评论,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,3,3,3,0,2019-06-05 15:51:30.000,2019-06-05 15:51:31.000,1,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,3,3,3,0,2019-06-05 15:52:56.000,2019-06-05 15:52:57.000,1,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,3,3,3,0,2019-06-05 15:53:38.000,2019-06-05 15:53:38.000,0,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,3,3,3,0,2019-06-05 15:54:33.000,2019-06-05 15:54:34.000,1,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,3,3,3,0,2019-06-05 15:55:15.000,2019-06-05 15:55:16.000,1,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,3,3,3,0,2019-06-05 15:56:13.000,2019-06-05 15:56:13.000,0,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,3,3,3,0,2019-06-05 15:56:36.000,2019-06-05 15:56:36.000,0,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,3,3,3,0,2019-06-05 15:56:49.000,2019-06-05 15:56:50.000,1,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,3,3,3,0,2019-06-06 09:44:12.000,2019-06-06 09:44:12.000,0,1,Admin,Administrator,,59,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,4,0,0,1,2019-06-05 15:49:16.000,2019-06-05 15:49:17.000,1,1,Admin,Administrator,,4,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,4,0,0,1,2019-06-05 15:50:37.000,2019-06-05 15:50:53.000,16,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,4,0,0,1,2019-06-05 15:51:09.000,2019-06-05 15:51:19.000,10,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,,,,,,
AASS,AASD,ASK-PC-0002,四方监控屏,444,444,13-20190605104843-0004,青岛四方智能作业台,4,0,0,0,2019-06-05 15:51:31.000,2019-06-05 15:51:55.000,19,1,Admin,Administrator,,58,青岛四方监控屏,211210000439300,V11,,,4:6:1:无评论,,,,,
